id,premise,hypothesis,lang_abv,language,label
f992a6a6f9,He had forgotten about Adrin.,He didn't remember Adrin.,en,English,0
c57370bb9b,Base year data will be actual receipt and outlay data for the last completed fiscal year,Base year data will be actual receipt and outlay data.,en,English,0
2fcb644a17,That's why I have not finished the university because I never read the books I should read,I did not complete the college.,en,German,0
9b2e2e45c5,"The central section of Tinos has little of interest, but make your way over the hills to the pretty village of Pyrgos, famed for its school of marble carving.",You can find schools marble carving in the village of Pyrgos.,en,English,0
58c2fec1d9,"Pray be seated, mademoiselle.","Please, everyone be seated.",en,English,1
314d8a109b,but i've lived up here all my life and i'm fifty eight years old so i i could,I have lived in this place for fifty eight years.,en,English,0
b999be3804,"That girl, over thereHe tied his open arm and indicated him.","He did not have his hand, so he asked the other to show the finger near the girl.",en,Hindi,2
7cc6a7dbe1,"For the horror of some western readers, however, they quoted it at least once out of context where he threatened to bury America.","In fact, he threatened to bury America several times.",en,Spanish,2
7dade6ec59,oh yeah all all mine are uh purebreds so i keep them in,mine are all mixed breeds,en,English,2
73d4e55972,"In this way, the name of the name and the other should be in one Nama and others.",The names of the names bound the person who started.,en,Swahili,2
0ef28055dd,Common wisdom of Ragtime music continues to fluctuate.,Young people don't know anything about Ragtime music.,en,Vietnamese,1
3be37fafa7,"In 1868, we have been on the verge of a constitutional revolution, with the entry into force of fourteen changes.",The Constitution was always very stable and never showed a real crisis.,en,Turkish,2
b0535fe361,"43 Tommy Franks, the head of the great command (centcom), told us that the president was not happy.",There were several recent changes the President took to blame General Frank.,en,Swahili,1
179b0e83de,Interpreters will be provided by APALRC.,"Interpreters will be distributed at an even male, female ratio.",en,English,1
e96876bb6b,it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes,It costs more for nicely tailored clothes that you don't need.,en,English,0
53efaef5ca,"And put like that, she added confidentially to Tommy, ""nobody could boggle at the expense!"" Nobody did, which was the great thing.",People boggled at the expense.,en,English,2
41dd393894,It is constrained by laws and regulations formulated by Congress over more than two centuries.,There are no laws constraining it.,en,English,2
fe9b6460a5,"If they have overestimated how far the CPI is off, Boskin and his commission may institutionalize an underestimated CPI--guaranteeing a yearly, stealth tax increase.",There is no chance they have overestimated how far the CPI is off. ,en,English,1
9fda0f4041,Such a knowledgebased process enables decision makers to be reasonably certain about critical facets of the product under development when they need this knowledge.,The knowledge base will give them information needed for the product to be developed.,en,English,0
f833a2c68e,Things have not flourished at all over the last two weeks after the adoption of the royal order.,The royal appointment was a very prestigious title with many responsibilities.,en,Bulgarian,1
ac262894e5,um something that i i think that i've noticed that i i have a friend i think if you're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution,"If you are a law,medicine or engineering student you meet a lot of requirements at a public institution.",en,English,0
b8588d4886,"If you find Peculiar names (Missouri) or those that appear as Surprise (Nebraska), just Jot 'em Down (Texas) Safely (Tennessee), if, of course, they are not Errata (Mississippi).","10,000 people live in Serpraiza (Nebraska).",en,Russian,1
108ff70f50,"In other words, I could write an essay entitled The perils of literacy or little literacy is a dangerous thing.",I could write a book titled The Perils of Literacy or a book titled A Little Literacy is a dangerous thing.,en,French,0
e00bd52539,You will need-all of you will need-to be highly visible personally and professionally.,Everyone needs to maintain an open look to the public in order to attain trust.,en,English,1
fe5bc6437c,Or just a philosophy of any weapon to hand?,They go with any weapon that they can find in the cave.,en,English,1
42a303353d,"Relationship Between Quality of Life Instruments, Health State Utilities, and Willingness to Pay in Patients with Asthma.","The relationship between quality of life instruments, health state utilities and willingness to pay patients with asthma. ",en,English,0
821587885b,"Obviously, much of the rather peculiar choice of the American Institute of Cinema does not give in to common cultural interpretation.","If you study the culture, guided by the elections of the American film institute, this can lead to some sharply opposite interpretations.",en,Russian,1
82d36010f0,"It is known that saving the current income is the way to build fortune and to pay back to old borrowed, though to increase the net value.",Saving money is now a way to buy assets and in a pension earlier.,en,German,1
64c7874ca8,"Sound as three miles in diameter, Kaldera was considered great in the volcanic explosion.","The noise of two miles was a volcanic explosion,",en,Swahili,0
0655c8d6f8,"Yes, I wish you a beautiful summer.",It is really that summer will come soon.,en,Chinese,1
2bae194aaf,They said that (1) agencies need to be able to design their procedures to fit their particular circumstances (e.g.,The authors of the recently introduced bill stated each agency would be required to match their operational methods to their particular situations.,en,English,1
28566ba9c7,"The formal splendor of the grounds testify to the 18th-century desire to tame nature, but it is done with such superlative results that one can only be thankful that the work was undertaken.",The grounds were really beautiful.,en,English,0
d506ad8157,Much of research over Quinceaeras shows that families want to maintain a cultural historical tradition and the celebration of the fifteenth birthday of a daughter is a means of continuing cultural ties to a Latin American heritage.,Birthdays are almost always expensive.,en,German,1
f7b96311aa,"The next year, he built himself a palace, Iolani, which can still be toured in Honolulu.",Lolani was built in only 1 year.,en,English,1
59dc64ef66,It is not bargain.,It is not bargain because it's unfair.,en,Vietnamese,1
7152bd06c7,"Emissions will be cut from current emissions of 48 tons to a cap of 26 tons in 2010, and",Emissions will increase from current emissions of 480 tons to a cap of 2600 tons in 2012.,en,English,2
41be7e7d47,Son Ya lamented while beating in the fashion of Meridite,Sonja cried like crazy while being flying in the normal gesture of Meredith,en,Thai,0
6417481c8d,"Although we match the KSAS with Al Qaeda in today's time, it was not the case before 9/11.",Every person always believed to be equal to al-Qaeda to KSM.,en,Hindi,2
50dea1ed4b,"My bottom line is that I would recommend the book to students and colleagues and I hope it does well, despite its anti-intellectual p.c.","Even though this book has flaws, I think it's a good thing.",en,English,0
4fd05bf7a5,BATO is an old centuries that can be translated as a man or my friend.,VATO is the best spelling.,en,Arabic,1
57f8f41098,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,en,English,1
f628d7ada6,"With the beginning of the war, the reputation of Canada as a country that welcomes the influx of immigrants and refugees from around the world has been subjected to the introduction of restrictions for communists and Jews from Hitler's Germany.",Canada with the greatest hospitality took refugees from Africa.,en,Russian,1
7fe2d8a349,"There's only one thing for me to do.""",There's a few things left for me to do.,en,English,2
093398a98e,okay  i guess i'll get back to my laundry,I think I will go finish up my laundry. ,en,English,0
5b1328f21a,3 billion annual TSA investments go to air force - to combat the last war.,TSA finances aviation in war.,en,Greek,0
bf841242e9,"67 through .67d, provide a mechanism for limiting the issues on which a trial-type hearing is required; allow the Postal Service to explain the unavailability of data that would otherwise have to be filed; and provide for data collection for the duration of the experiment.",67 through .67d provide mechanism for limiting issue on which trial-type hearing is required allowing postal service to explain unavailability of the data due to guard dogs.,en,English,1
c2ccefb937,"The central section of Tinos has little of interest, but make your way over the hills to the pretty village of Pyrgos, famed for its school of marble carving.",The central section of Tinos is the main tourist attraction.,en,English,2
3e6743e749,"If you have a question about your donation, please contact Kathy Dannels, Director of Development at 924-6770 ext.",Please call Kathy Dannels if you want to talk about your contribution.,en,French,0
fbd6fa3d92,"See the Intelligence Reports from 12 July 2003 on the help of KSM's al-Qaeda, see the Questions of KSM (two reports).","Dating July 12, 2003 There are reports that tell KSM with the details of their aid held to Al Qaeda.",en,Turkish,0
87ae0918ec,Weicker has yet to declare his intentions.,Weicker has only the very best of intentions.,en,English,1
518e0476c1,He seemed to have aged a thousand years.,He looked many years younger.,en,English,2
ee53c4bce5,"Pro-Microsoft analysts spin this as a heroic sacrifice, removing the lightning rod whose seemingly disingenuous testimony has ostensibly driven the DOJ to the verge of demanding the company's breakup.","Pro-Microsoft analysts say that was a sacrifice for the company, risking their future.",en,English,1
917020e769,8. Jury Nullification.,Annulment by the jury.,en,English,0
163c51d589,"Upriver, east of Blois, in a huge densely wooded park surrounded by 31 km (20 miles) of high walls, the brilliant white Ceteau de Cham?­?­bord is the most extravagant of all the royal residences in the Loire Valley.",Ceteau de Chambord is located in a wooded park.,en,English,0
39b5146d13,life track,The long and winding life track.,en,English,1
88c91ffd35,"Or Sherlock Holmes?""",Or Watson?,en,English,2
0f60f3386b,"Also, the Holy Family are said to have sheltered here on their return from Egypt.",It has never been suggested that the Holy Family ever spent any time here. ,en,English,2
9dd3f5e148,"When hair fell, a big sign on every 2000 discount card was bright and moved.",The sign was black.,en,Urdu,2
3244b4a13b,Rehnquist's conferences are no-nonsense.,His conferences are serious.,en,English,0
5d08151bf9,"In one of our preserves, we can store and get our papers in one another in another and the car is very troublesome when it is full.","It doesn't allocate anything, we throw them all into a bag.",en,Turkish,2
3542f359b5," ""An egg has got to hatch,"" he said.",He said an egg must never hatch.,en,English,2
b1d47769d1,"A clean, wholesome-looking woman opened it.",The pure looking woman opened it.,en,English,0
e70d752e55,"Yes, they have a lot of things at the same time.",Most of them are damaged at the same time.,en,Chinese,0
033db58d9a,Our inspection of the original studies used in this analysis detects that endpoints of health that may be affected by GAM issues reduced hospitalization in the database and alternative calculation,Expected medical results increased the number of patients going to hospitals.,en,Russian,2
7fdbcd63ef,"Like all the time I was kneeling with my forehead on the wood in front of me, and I thought of me praying, I was a little ashamed.",I put my head on the altar.,en,French,1
92d0234a84,"Then you're ready for the fray, either in the bustling great bazaars such as Delhi's Chandni Chowk or Mumbai's Bhuleshwar, or the more sedate ambience of grander shops and showrooms.",The grander showrooms and shops have a very calm atmosphere. ,en,English,0
d8c27ec534,Eighty percent of pagers in the United States were knocked out by a satellite malfunction in space.,The pagers were only knocked out for a brief period of time.,en,English,1
7ad438401a,"I will not confuse you anymore, ma'am.","Madam, it is not fair to hold her.",en,Vietnamese,1
b2fca84a8c,It was clear that we could not mistake at all.,We have not been developed to develop anything that is not.,en,Swahili,1
d67a47797f,and the nurses aren't no see you have to pay that,You have to pay for that if social security won't cover it.,en,English,1
8506d4cff5,But this did not let the gunner's intentions stop.,The gun is planning to launch his weapon.,en,Chinese,1
0d31272fdd,Use his property to those with space.,"Give everyone, no matter what they do with it.",en,Swahili,2
09d5680974,"After criticizing the GOP openly for weeks, Buchanan announced that he would seek the Reform presidential nomination, which would bring him $12 million in federal funds.",Buchanan decided to seek the presidential nomination after he had been criticizing the GOP.,en,English,0
3473f26fae,"Our most aggressive objectors, excited to nail the entire job at once, short circuit books and go directly to the authors themselves.",The people who responded did not read books.,en,French,0
ca58666bb3,These alone could have valuable uses.,They may be valuable. ,en,English,0
91931aa183,5 The share of gross national saving used to replace depreciated capital has increased over the past 40 years.,Depreciated capital does not need to be replaced.,en,English,2
e08f3e8e17,"In the depths of the Cold War, many Americans suspected Communists had infiltrated Washington and were about to subvert our democracy.",Communists messed with American democracy during the Cold War.,en,English,1
13b25863e3,"If you find Peculiar names (Missouri) or those that appear as Surprise (Nebraska), just Jot 'em Down (Texas) Safely (Tennessee), if, of course, they are not Errata (Mississippi).","Surprise is a settlement in Nebraska, USA.",en,Russian,0
5cbaebe151,If each person receiving this letter gives only $ 18.,"All those who receive this letter: Do not give your money, it's a scam.",en,French,2
bd2fc32357,"The constitutional text of 1787 had determined the responsibility of free slaves for slaves, which ran away in the second region.",The right to recover slaves from free provinces was not a popular right.,en,Hindi,1
e5cd8e6249,The important thing is to realize that it's way past time to move it.,"If it is not moved now, it will never be moved.",en,English,1
9f44af17de,"The route passes in sight of two uninhabited Es Vedr? , which hovers like an apparition on the horizon off to the west, and Espalmador, which is popular with yachtsmen for its white-sand beach.",The beach is dirty sand.,en,English,2
f79d669847,The end theories identify epochs with characteristic features that are finished or come to an end and will not return.,The theories identify the age on the basis of the features of the faces.,en,German,1
342a3b8375,"See the idea?"" 35 ""Then you think"" Tuppence paused to grasp the supposition fully ""that it WAS as Jane Finn that they wanted me to go to Paris?"" Mr. Carter smiled more wearily than ever.",Mr. Carter was growing more and more tired.,en,English,0
ad5dafdd91,"By placing ”one card ”on another ”with mathematical ”precision!"" I watched the card house rising under his hands, story by story. ","I watched as he built the house, story by story.",en,English,0
6c773e3634,Which camp is right has tremendous consequences for public health.,The consequences for public health are not related to any bearings.,en,Bulgarian,2
0f701cb175,In the end I want to discuss the problem of funding.,I want to talk about funding.,en,Thai,0
5a761aaf5e,"Sphinxes were guardian deitiesinEgyptianmythologyandthis was monumentalprotection,standing73 m (240 ft)longand20 m (66 feet) high.",Sphinxes were supposed to be to keep people company.,en,English,2
785842e987,LSC's State Planning Initiative began in 1995 primarily in response to the programmatic changes and budget cuts that were threatening the very survival of legal services delivery across the nation.,1995 marked the start of the LSC State Planning Initiative.,en,English,0
71e030b946,"Further, given the dynamic environment agencies face, employees need incentives, training, and support to help them continually learn and adapt.",Operating conditions change over time and it is important to ensure that employees receive resources geared toward preparing them to face changes.,en,English,0
a5e6fbf9be,"Restored in 1967, the beautiful exterior is complemented by the fine period furniture housed inside.",The restorations done to the structure is very promising.,en,English,1
0216b012c9,To see Star Computer City at Star House near Star Ferry Terminal.,Computer City at Star House is the most influential thing.,en,Hindi,1
861f52eb3f,"Hey, I am still the only 922 injected on the regulator.",I never 922.,en,Chinese,2
88a21f689e,"I think it behooves Slate, in its effort to take over the public-opinion industry, to make a thorough effort to uncover the truth behind this unnatural connection.",Slate has no interest in the public-opinion industry.,en,English,2
16916bbd97,"And no less importantly, the biosphere environment has become more complicated in the past few years of hominid evolution.",Hominids' primate breed has evolved over millions of years.,en,Vietnamese,0
cf6f7a25b0,"I have never understood why the international phonetic is not used in a variety of English dictionary, but this is beyond our comments in this comment.","I have never heard of the international phonetic alphabet, nor does it know why it will be included in the dictionary.",en,Chinese,2
28c05af903,Very happy to chat with you,This is a pleasant talk.,en,Chinese,0
b38f5c98ed,Inside the Oval  White House Tapes From FDR to Clinton,No tapes were recorded in the white house ,en,English,2
e1fc187f63,Russia is facing challenges in the war.,Russia is facing dependent challenges due to the Chechen War.,en,Urdu,2
43be77aaa7,The spirit of liberalism prevailing in Europe came to Spain with a getting.,Liberalism did not reach Spain until recently.,en,Russian,0
5076348e02,yeah although i do worry that how easy this one was might be a bad lesson uh to the to the younger people um you know than there is the other generation,I do worry that it might be a bad lesson for the kids.,en,English,0
ba8da18a3f,This has also been verified in the context of primary care.,There were unpaid invoices in first aid too.,en,French,1
b527664d1f,"Christ on a crutch, what does he have to do to lose your support, stab David Geffen with a kitchen knife?",One questions your dedication.,en,English,2
b5371331d6,"The box will be marked with the name of other students, Keli, Reapel, Eisar, Kelly, Kyle, and Columbia, Kelly, Kyle, and Columbia.",Columbine High School is closed after a student loses life.,en,Chinese,1
9a43af026b,oh  that's accommodating,That's convenient.,en,English,0
533f58c962,"America, because France has different types of postal density and minor magnitude.","To support the level of final-mile distribution services in the US, the postal density in France is very low",en,Hindi,1
d7a05d1f1c,Through Responsive and Naturalistic Approaches.,Unnatural and unresponsive approaches,en,English,2
188c52f0ae,"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",Pearl River is the fifth longest river in China.,en,English,0
afc824952c,"Description of the bad experience, which was recorded and restored in poems and novels.",There is no writing that includes a description of the bad experience of the Mexican worker.,en,Arabic,2
c99e9e31a4,Will you close your gadar and royal and court masturbation?In his hat spread blood and sat down in another.,Blood wore his hat and went from the room without saying anything.,en,Hindi,2
8efcfd9bd2,"The most interested area to visitors, the small old neighborhood surrounding the cathedral on a small hill facing the bay.",Visitors love the area around the cathedral.,en,Turkish,0
1609c4c6de,"In 1984, Clinton picked up rock groupie Connie Hamzy when she was sunbathing in a bikini by a hotel pool.",Clinton was somewhat of a celebrity in the 80s.,en,English,1
8ac035bd79,you know things like that But i don't follow any team i check the scores the next morning and i know how everybody's doing and that suffices me But,I don't usually watch the games that are screened at night.,en,English,1
0b7ea7f395,Number of testimonies,They are all from constituents.,en,English,1
fa22c397b9,It is Satan you can be?Last burst.,He suddenly asked about it could be.,en,Arabic,0
a8472255ae,"Although this approach seems to be quite reasonable for materialism, it is a method of controversial and rational comparative controversy.",Belief and rational can be adjusted through some controversial methods.,en,Chinese,0
f51ed45eab,The management of the cafe has established the rules for the use of their facility.,The management of the cafe is strict about how they manage it.,en,English,1
da59d7b92f,"Conversely, an increase in government saving adds to the supply of resources available for investment and may put downward pressure on interest rates.",Upward pressure is put on interest rates when government saving is increased.,en,English,2
48e0c903e9,Four infinite minutes went by.,Four minutes that felt like infinity finally passed.,en,English,0
dbc0bdbb95,"There is very little to see here, or at the ruined Essene monastery of Qumran itself.",There aren't many things to look at here or at the ruined monastery.,en,English,0
82c1b75ca9,"In a six-year study, scientists fed dogs and other animals irradiated chicken and found no evidence of increased cancer or other toxic effects.",Scientists gave animals irradiated chicken and they all died quickly.,en,English,2
62b906ea8b,"In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloquent Mr. Smith speech (My fist is clenched.",Reich's host is out to get him.,en,English,0
d3fce06baa,"Children, especially boys, are seen as a blessing and are treated with indulgence, fussed over by mothers and grandmothers.",Male children are considered to bring luck to the family.,en,English,1
def42db84f,"'Not entirely,' I snapped, harsher than intended.",I spoke more harshly than I wanted to. ,en,English,0
5748766573,huh-uh i don't even want to go anywhere yeah that's about it,There is nowhere I want to go.,en,English,0
377d8033ae,you did you see that,No one saw it. ,en,English,2
9ea8e57cad,Closed on Friday.,Not open on Friday.,en,English,0
7a7635aa36,"You may use the benefits of the offer for our special 2 year members in the amount of $ 30, which can save 60% of our general rates.",Two-year membership spend 30 dollars,en,Thai,0
d83506a914,"This was the site of the Bateau-Lavoir studio, an unprepossessing glass-roofed loft reconstructed since a 1970 fire.",This was the site of the studio which had an unprepssessing glass roof.,en,English,0
fb4b06fdde,"He leaned over Tommy, his face purple with excitement.","He hovered over Tommy, with a deep color in his face from the thrill.",en,English,0
65a0108faa,"It is also sometimes called simply Beaubourg, after the 13th-century neighborhood that surrounds it.",It is usually referred to as Little Paris because of the many French immigrants.,en,English,2
cb81a587e0,They encourage the view that there's nothing--from Iraqi germ weapons programs to Serbian atrocities--that a few invisible planes can't fix.,There is nothing a few completely visible planes can do to fix this mess.,en,English,2
540291c51b,uh I have a child a little girl who has eighteen months,I have many children.,en,French,2
7f3e417d03,it was really easy i mean just just did a thumb print you know,It was so hard! I had to sign a lot of documents.,en,English,2
e15c230302,Model yields an estimate of the percentage change in a household's demand for postage as a result of owning a computer,Owning a computer doesn't change the usage of postage for a household.,en,English,2
3ed6d6a69c,"Here, I called U-Haul to find out the leasing policies.",I called Budget to ask your rent policies.,en,Turkish,2
fd2fe94d86,"Inglish differs from English through five words, expressions, grammar, pronunciation and rythm.",Inglisch is the same as English.,en,German,2
3d185ee896,"With the gap still of landslide proportions in most polls, Dole has been written off, correctly or otherwise, by the pundits.",The pundits could not get enough of them.,en,English,2
d35aed4384,yes they would they just wouldn't be able to own the kind of automobiles that they think they deserve to own or the kind of homes that we think we deserve to own we might have to you know just be able to i think if we a generation went without debt then the next generation like if if our our generation my husband and i we're twenty eight if we lived our lives and didn't become you know indebted like you know our generation before us that um the budget would balance and that we became accustomed to living with what we could afford which we wouldn't be destitute i mean we wouldn't be living on the street by any means but just compared to how spoiled we are we would be in our own minds but i feel like the generation after us would oh man it it would be so good it would be so much better it wouldn't be perfect but then they could learn to live with what what they could afford to save to buy and if you want a nicer car than that well you save a little longer,Society would be perfect and there would be no more war if we could just rid ourselves of our debt.,en,English,1
1bf088883e,"Once there, he or she must alight from the vehicle and proceed to the mailbox, then return to the vehicle, turn it around and proceed to the road.",They must get out of the vehicle to go to the mailbox.,en,English,0
8d71e1d1fe,"In manual systems, attestations, verifications, and approvals are usually shown by a signature or initial of an individual on a hard copy document.",Signatures in manual systems usually show approval.,en,English,0
799ff46eed,and they just put instructors out there and you you sign up for instruction and they just give you an arm band and if you see an instructor who's not doing anything you just tap him on the shoulder and ask him questions and they'll show you things,"The instructors are marked with armbands, and anytime you want to know anything, you just find one of them. ",en,English,2
69bdb2ea5c,"It was not a bicultural or binational position, but a position between cultures, a position that hangs in space.",Cultures shared some common practices and traditions.,en,Spanish,1
7334f089ab,"Usually, sites for program effects case studies should be selected with great care for criteria such as whether there is evidence that the program has been implemented at the site, whether the site has been subjected to changes that could have the same effects as the program or that could mask its effects, and how the addition of this site to the group of sites being studied supports the generalizability of the findings.",Some sites have undergone changes since the last program implementation on those sites.,en,English,1
c4abcd04b3,substitute my my yeah my kid'll do uh four or five hours this week for me no problem,I won't be substituting anything in this case.,en,English,2
4b74d946d4,Its facilities include a swimming pool and a peaceful garden.,The indoor swimming pool is 25 meters long.,en,English,1
4e14324c51,"However, Paris recently created miles of cycling alleys crossing the whole city, making bicycles much safer (and more popular).",It is still incredibly dangerous to ride a bicycle in Paris.,en,Bulgarian,2
ab4cbc7b5b,"As shown in A-3 report in Annex A, this process can occur at the same time as the processing of the application for a construction permit.",Both processes can occur at the same time.,en,Greek,0
e2f3561d8b,"They even provoke some Atinians, the Assembly to declare the war to the Macedonian King.",Some Atenians wanted to declare war.,en,Turkish,0
16a7a73d5c,"The Varanasi Hindu University has an Art Museum with a superb collection of 16th-century Mughal miniatures, considered superior to the national collection in Delhi.",There is an art museum with a superb collection of 16th-century Mughal miniatures that the Varanasi Hindu University.,en,English,0
27d102f338,"You've got the keys still, haven't you, Poirot? I asked, as we reached the door of the locked room. ",Poirot had left the keys in the car.,en,English,1
c88ac5974b,and that you're very much right but the jury may or may not see it that way so you get a little anticipate you know anxious there and go well you know,Jury's operate without the benefit of an education in law.,en,English,1
1ae0536fc2,oh it's fun i call,It is not fun.,en,English,2
7c0ec3e253,"They have already wear full pressure clothing to train, if you wear full pressure clothes, I will spend a period of time to help you.",It takes the longest training for the use of full pressure clothes to spend three months.,en,Chinese,1
a177f7c5da,Dr. Richards never surprised us.,We laughed when I heard the latest news from Dr. Richards.,en,Vietnamese,1
e611d9550a,It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy.,King Farouk was exiled because of the dangerous condition in Egypt at the time.,en,English,1
bd0bd5e307,"36 million could mean the state's legal services for the poor will lose six of their 21 regional offices, the head of a poverty-law resource center said.",LSC could lose 80% of their funding.,en,English,2
b564e36867,to do it before you know before it gets hot and one time last year i remember we were planning on doing that and it was eighty degrees even then,Last year we planned to do that during winter and it was nice and cold. ,en,English,1
b723d1cfaa,"Evaluating the intent of the six principles, we observed that they naturally fell into three distinct sets, which we refer to as critical success factors.",All three distinct sets need to be filled in order to be considered successful.,en,English,1
2e41a9d211,"Police reported that they were excluded from the number of suspected murder Jonbenet Ramsey her step brother and sister, as they were not in the city during the commission of a crime.",There is enough evidence for the arrest of the only brother Jonbenet Ramsey as a killer.,en,Russian,2
298f18ab2f," He caught a grip on himself, fighting the fantasies of his mind, and took another breath of air.","Getting a hold of himself, he took a gulf of air.",en,English,0
e2bf68e91d,and then you can add cocoa powder to it to make chocolate or after it's thickened i cook it for a good once it starts boiling i just i cook it for a good seven minutes,I like to make the cocoa and then drink it with whipped cream.,en,English,1
68ffe3eedd,He knew how the Simulacra was supposed to develop.,He knew how the Sim would change.,en,English,0
8ed052ad17,"Kantinance, after everyone, is a virtue, or that is not the only person who does not impose it on himself.",The restraint is considered to be misconduct by those who have not implemented it.,en,Hindi,2
d14b52fd46,now that's a good idea,We'll see if we can get some funding to develop the idea.,en,English,1
0c53022def,"The judge gave vent to a faint murmur of disapprobation, and the prisoner in the dock leant forward angrily. ",The judge ordered the court to be silent.,en,English,1
7084a8731d,Annette told me how you'd escaped.,Annette told me you escaped through the window. ,en,English,1
3d138ea61f,He has its telescope level on its figure.,He estimated his statistics telescope,en,Urdu,0
f4a7cf3433,New York Times columnist Bob Herbert asserts that managed care has bought Republican votes and that patients will die as a result.,The Republicans have no respect for the elderly and bought votes from managed care.,en,English,1
526fb6300a,"This old building manages the EDINBURGH Experience display, which is a 3D slide show for a 20-minute period, which represents the history of the city and and creating lively for Edinburgh today. (Only April - October only)",The building has 3D slides about the history of the city.,en,Thai,0
67e2542b91,Now suppose there is a private delivery firm in Cleveland that is competing with the postal service.,Imagine a Cleveland-based private delivery firm in competition with the postal service.,en,English,0
0d403d92c3,"So much for that is a problem, according to which criteria you are looking for if you are looking for?",This problem has a simple solution.,en,German,1
c562f5b86e,"The Standard , published a few days before Deng's death, covers similar territory.",The Standard covers similar territory.,en,English,0
9a88160933,Giver and give the sign a boat.Silence of surprise was filled with a ship with a suspicion of self-surrender.,No traveler was surprised on the ship.,en,Swahili,2
74dc65947a,"In the past, Singel was the outer boundary of the medieval city, but as the city expanded, the HERENGRACHT (the Lords Canal), Keizersgracht (the Emperor Canal) and PrinSenGracht (thePrince's channel) expanded the network.",Singel was a tourist place.,en,French,1
fcbf086aba,"I need to help her by reading, and if so, how do I do it?",I have to ask how to help her with home classes.,en,Greek,0
9a873c1773,"In the final rule, HCFA revised certain regulations pertaining to the costs of graduate medical education programs to conform to a recently enacted statute.",HCFA never revised any regulations for any programs.,en,English,2
9978049ee9,The Congress also told LSC that it could not continue to fund its grantees presumptively and that it must begin to distribute its funds on a competitive basis.,Congress told LSC to give grantees funds presumptively and not do distribute funds on a competitive basis. ,en,English,2
ca454ec1f4,that's neat just supervised more or less than anything and security i guess for them,They made sure the place was secure all night long.,en,English,1
ef3ddfc20e,Culebra was known as a virgin island of Spain until,Culebra is in the center of Puerto Rico and St.Thomas in the US Virgin Islands.,en,Swahili,0
2dd3d11a23,Tabulations of actual meetings and of consequent actions for same-agency funded and different-agency funded services can help check out whether this impression is reliable.,The reliability of impressions simply can't be measured by tabulating meetings to any degree.,en,English,2
9da04af02b,It is a feature of our external policy that Richard Clarke is afraid of being left - standing without doing something when citizens are killed in Rwanda or mature when citizens are killed Kosovo.,Clarke knows everything will be the same.,en,Swahili,2
9d16f20e20,"I grew up (south for the parents' parents) where the train station, or the depot, was Dee-po.","I was born in Iceland and grew up there, where there is no train.",en,Swahili,2
5a53ab3561,189 and the cost of the user is estimated in the same way.,They knew the exact user costs.,en,Hindi,2
7efa94a419,it was really easy i mean just just did a thumb print you know,It was very easy because I just did a thumb print.,en,English,0
423799b5bf,The analyses comply with the informational requirements of the sections including the classes of small entities subject to the rule and alternatives considered to reduce the burden on the small entities.,The rules place a high burden on the activities of small entities.,en,English,2
3a07f20b38,Adrin heard of a young king in the south who fought against slavers and had an ivory skinned raven-haired swordswoman at his side.,Adrin was disgusted at the thought of the young king.,en,English,1
d55efad854,"'Wait here,' I was ordered.",He told me to wait until he opened the gate.,en,English,1
2af194a055,"Ho there--what the devil?""  The overseer's hand spun Hanson around.",The overseer's hand pushed Hanson forward.,en,English,2
f3a6f035df,This is the legal basis for the nostalgic embrace of the rights of states by JUSTICE ANTHONY KENNEDY.,Kennedy preferes the rights of states.,en,German,0
4c32c30a3a,"After being diagnosed with cancer, Carrey's Kaufman decides to do a show at Carnegie Hall.",Carrey's Kaufman eventually recovers from the cancer he was diagnosed with.,en,English,1
16762e7330,"A lot of people are going to look at it and say, 'Well, I took the exam the way it is and that's what I had to do it,' said Mr. Curnin. ",The exam is not that hard and a lot of people are going to talk about it.,en,English,1
cd5a22e24d,so are can i just ask you are you Canadian,Are you from Canada?,en,English,0
d45cb2bcd9,"Dr. Shuona, a good man of white hair and innocence, served for the new college half a century, becoming an outstanding scholar and the people who can do.","For decades, Dr. Spooner has a part of New College.",en,Chinese,0
ec6c1214ca,Inside the Oval  White House Tapes From FDR to Clinton,Many tapes were taken in the white house ,en,English,0
8a627866c5,"He asserted that the area was blessed with the highest concentration of exactly those natural features that, when combined, create the most pleasing and relaxing vistas possible landscapes composed of  lakes representing the source of life in water, trees offering the promise of shelter, smooth areas providing easy walking and a curved shoreline or path in the distance to stimulate curiosity.  ",He implied that this area was a beautiful place.,en,English,0
7ddf82fb76,"Today's question reminds me of the only time when I went to Radio City Music Hall on the Christmas dance, where, among other things, offer something called Living Nativity.",I was 12 years old when I first saw the image of the scene of the Nativity of Christ in the form of living paintings.,en,Russian,1
